HOG	AB19606	AB030	genes	STRING_names	gene_orthologs	unique_name	citation
N0.HOG0003084	GO593_16490	IX87_19825					
N0.HOG0003085	GO593_16530	IX87_20160					
N0.HOG0003086	GO593_16535	IX87_20165					
N0.HOG0003087	GO593_16540	IX87_20170					
N0.HOG0003088	GO593_16550	IX87_20180					
N0.HOG0003089	GO593_16560						
N0.HOG0003090	GO593_16565	IX87_20195					
N0.HOG0003091	GO593_16580						
N0.HOG0003092	GO593_16590						
N0.HOG0003093	GO593_16620	IX87_20285					
N0.HOG0003094	GO593_16625	IX87_20290					
N0.HOG0003095	GO593_16635	IX87_20300					
N0.HOG0003096	GO593_16640	IX87_20305					
N0.HOG0003097	GO593_16645	IX87_20310					
N0.HOG0003098	GO593_16655	IX87_20320					
N0.HOG0003099	GO593_16725	IX87_20330					
N0.HOG0003100	GO593_16735	IX87_20340					
N0.HOG0003101	GO593_16740	IX87_20345					
N0.HOG0003102	GO593_16745	IX87_20350					
N0.HOG0003103	GO593_16750	IX87_20355					
N0.HOG0003104	GO593_16800	IX87_20400					
N0.HOG0003105	GO593_16805	IX87_20405					
N0.HOG0003106	GO593_16815	IX87_20415					
N0.HOG0003107	GO593_16820	IX87_20420					
N0.HOG0003108	GO593_16835						
N0.HOG0003109	GO593_16940						
N0.HOG0003110	GO593_16980						
N0.HOG0003111	GO593_16990						
N0.HOG0003112	GO593_17035	IX87_20670					
N0.HOG0003113	GO593_17045	IX87_20680					
N0.HOG0003114	GO593_17100	IX87_20730					
N0.HOG0003115	GO593_17125	IX87_20755					
N0.HOG0003116	GO593_17130	IX87_20760					
N0.HOG0003117	GO593_17135	IX87_20765					
N0.HOG0003118	GO593_17140	IX87_20770					
N0.HOG0003119	GO593_17145	IX87_20775					
N0.HOG0003120	GO593_17155	IX87_20785					
N0.HOG0003121	GO593_17195	IX87_20830					
N0.HOG0003122	GO593_17210	IX87_20845					
N0.HOG0003123	GO593_17215	IX87_20850					
N0.HOG0003124	GO593_17220	IX87_20855					
N0.HOG0003125	GO593_17225	IX87_20860					
N0.HOG0003126	GO593_17230	IX87_20865					
N0.HOG0003127	GO593_17235	IX87_20870					
N0.HOG0003128	GO593_17320	IX87_20955					
N0.HOG0003129	GO593_17325	IX87_20960					
N0.HOG0003130	GO593_17330	IX87_20965					
N0.HOG0003131	GO593_17350	IX87_20985					
N0.HOG0003132	GO593_17355	IX87_20990					
N0.HOG0003133	GO593_17380	IX87_21015					
N0.HOG0003134	GO593_17390	IX87_21025					
N0.HOG0003135	GO593_17395	IX87_21030					
N0.HOG0003136	GO593_17410	IX87_21045					
N0.HOG0003137	GO593_17415	IX87_21050					
N0.HOG0003138	GO593_17425	IX87_21060					
N0.HOG0003139	GO593_17430	IX87_21065					
N0.HOG0003140	GO593_17450	IX87_21095					
N0.HOG0003141	GO593_17470	IX87_21115					
N0.HOG0003142	GO593_17475	IX87_21125					
N0.HOG0003143	GO593_17490	IX87_21140					
N0.HOG0003144	GO593_17495	IX87_21145					
N0.HOG0003145	GO593_17500	IX87_21150					
N0.HOG0003146	GO593_17505	IX87_21155					
N0.HOG0003147	GO593_17515	IX87_21165					
N0.HOG0003148	GO593_17525	IX87_21175					
N0.HOG0003149	GO593_17550	IX87_21200					
N0.HOG0003150	GO593_17555	IX87_21205					
N0.HOG0003151	GO593_17590	IX87_21505					
N0.HOG0003152	GO593_17595	IX87_21515					
N0.HOG0003153	GO593_17610	IX87_21530					
N0.HOG0003154	GO593_17620	IX87_21540					
N0.HOG0003155	GO593_17625	IX87_21555					
N0.HOG0003156	GO593_17650	IX87_21580					
N0.HOG0003157	GO593_17655	IX87_21585					
N0.HOG0003158	GO593_17770	IX87_21690					
N0.HOG0003159	GO593_17780	IX87_21700					
N0.HOG0003160	GO593_17790	IX87_21710					
N0.HOG0003161	GO593_17795	IX87_21715					
N0.HOG0003162	GO593_17800	IX87_21720					
N0.HOG0003163	GO593_17805	IX87_21735					
N0.HOG0003164	GO593_17810	IX87_21740					
N0.HOG0003165	GO593_17820	IX87_21750					
N0.HOG0003166	GO593_17830	IX87_21760		IX87_21760	GO593_17830	GO593_17830	""
N0.HOG0003167	GO593_17835	IX87_21765		IX87_21765	GO593_17835	dsrH	https://www.ncbi.nlm.nih.gov/protein/1784829538
N0.HOG0003168	GO593_17845	IX87_21775					
N0.HOG0003169	GO593_17875	IX87_21805					
N0.HOG0003170	GO593_17910	IX87_21840					
N0.HOG0003171	GO593_17915						
N0.HOG0003172	GO593_17930	IX87_21890					
N0.HOG0003173	GO593_17950	IX87_21910					
N0.HOG0003174	GO593_17985	IX87_06195					
N0.HOG0003175	GO593_18075	IX87_06290					
N0.HOG0003176	GO593_18100	IX87_06320					
N0.HOG0003177	GO593_18120	IX87_06350					
N0.HOG0003178	GO593_18140	IX87_06370		IX87_06370	GO593_18140	GO593_18140	""
N0.HOG0003179	GO593_18145	IX87_06375					
N0.HOG0003180	GO593_18150	IX87_06380					
N0.HOG0003181	GO593_18155	IX87_06385					
N0.HOG0003182	GO593_18175	IX87_06415					
N0.HOG0003183	GO593_18185	IX87_06425					
N0.HOG0003184	GO593_18190	IX87_06430					
N0.HOG0003185	GO593_18200	IX87_06440					
N0.HOG0003186	GO593_18230	IX87_06450					
N0.HOG0003187	GO593_18235	IX87_06455					
N0.HOG0003188	GO593_18250	IX87_06470					
N0.HOG0003189	GO593_18260	IX87_06480					
N0.HOG0003190	GO593_18265	IX87_06485					
N0.HOG0003191	GO593_18290	IX87_06510					
N0.HOG0003192	GO593_18310	IX87_06530					
N0.HOG0003193	GO593_18320	IX87_06540					
N0.HOG0003194	GO593_18365	IX87_06585					
N0.HOG0003195	GO593_18380	IX87_06600					
N0.HOG0003196	GO593_18385	IX87_06605					
N0.HOG0003197	GO593_18390	IX87_06610					
N0.HOG0003198	GO593_18400	IX87_06620					
N0.HOG0003199	GO593_18410	IX87_06630					
N0.HOG0003200	GO593_18435	IX87_06655					
N0.HOG0003201	GO593_18470	IX87_06700					
N0.HOG0003202	GO593_18480	IX87_06710					
N0.HOG0003203	GO593_18495	IX87_06725					
N0.HOG0003204	GO593_18525	IX87_06755					
N0.HOG0003205	GO593_18530	IX87_06760					
N0.HOG0003206	GO593_18535	IX87_06765					
N0.HOG0003207	GO593_18540	IX87_06770					
N0.HOG0003208	GO593_18550	IX87_06780					
N0.HOG0003209	GO593_18565	IX87_06795					
N0.HOG0003210	GO593_18585	IX87_06815					
N0.HOG0003211	GO593_18650	IX87_06880					
N0.HOG0003212	GO593_18660	IX87_06890					
N0.HOG0003213	GO593_18670	IX87_06905					
N0.HOG0003214	GO593_18680	IX87_06915					
N0.HOG0003215	GO593_18710	IX87_06945					
N0.HOG0003216	GO593_18720	IX87_06955		IX87_06955	GO593_18720	GO593_18720	""
N0.HOG0003217	GO593_18730	IX87_06965					
N0.HOG0003218	GO593_18740	IX87_06975					
N0.HOG0003219	GO593_18775						
N0.HOG0003220	GO593_18855	IX87_07010					
N0.HOG0003221	GO593_18910	IX87_07080					
N0.HOG0003222	GO593_18915	IX87_07085					
N0.HOG0003223	GO593_18960						
N0.HOG0003224	GO593_18965						
N0.HOG0003225	GO593_18995	IX87_13275					
N0.HOG0003418	GO593_00110	IX87_07330					
N0.HOG0003419	GO593_00400						
N0.HOG0003420	GO593_11755						
N0.HOG0003420	GO593_00580						
N0.HOG0003421	GO593_11745						
N0.HOG0003421	GO593_00590						
N0.HOG0003422	GO593_11725						
N0.HOG0003422	GO593_00605						
N0.HOG0003423	GO593_00620	IX87_08345					
N0.HOG0003423	GO593_00620	IX87_06000					
N0.HOG0003424	GO593_00660	IX87_00140					
N0.HOG0003425	GO593_00700	IX87_10595					
N0.HOG0003426	GO593_00715	IX87_06085					
N0.HOG0003426	GO593_13350	IX87_06085					
N0.HOG0003427	GO593_00730						
N0.HOG0003428	GO593_00745	IX87_07860					
N0.HOG0003429	GO593_00785	IX87_18555					
N0.HOG0003429	GO593_00785	IX87_10655					
N0.HOG0003430	GO593_00790	IX87_07915					
N0.HOG0003431	GO593_00935						
N0.HOG0003432	GO593_01215						
N0.HOG0003433	GO593_01220						
N0.HOG0003434	GO593_01515						
N0.HOG0003435	GO593_01525	IX87_09045					
N0.HOG0003436	GO593_01885						
N0.HOG0003437	GO593_01895	IX87_09415					
N0.HOG0003438	GO593_02130						
N0.HOG0003439	GO593_02135						
N0.HOG0003440	GO593_02315	IX87_09870					
N0.HOG0003441	GO593_02655	IX87_10230					
N0.HOG0003442	GO593_03295						
N0.HOG0003443	GO593_03500	IX87_11390					
N0.HOG0003443	GO593_03500	IX87_11395					
N0.HOG0003444	GO593_03670						
N0.HOG0003445	GO593_04865						
N0.HOG0003446	GO593_05075	IX87_13150					
N0.HOG0003447	GO593_05620						
N0.HOG0003448	GO593_05645	IX87_21990					
N0.HOG0003449	GO593_05730						
N0.HOG0003450	GO593_06650						
N0.HOG0003451	GO593_06675	IX87_13170					
N0.HOG0003452	GO593_06850						
N0.HOG0003453	GO593_06855						
N0.HOG0003454	GO593_06995	IX87_15000					
N0.HOG0003455	GO593_07035						
N0.HOG0003456	GO593_07040	IX87_13265					
N0.HOG0003457	GO593_08725						
N0.HOG0003458	GO593_09220	IX87_17290					
N0.HOG0003459	GO593_09835						
N0.HOG0003460	GO593_09920	IX87_18020					
N0.HOG0003461	GO593_09935						
N0.HOG0003462	GO593_10750						
N0.HOG0003463	GO593_10775						
N0.HOG0003464	GO593_10950						
N0.HOG0003465	GO593_10955	IX87_00940					
N0.HOG0003466	GO593_10975						
N0.HOG0003467	GO593_11355						
N0.HOG0003468	GO593_11515	IX87_00330					
N0.HOG0003469	GO593_11520	IX87_00325					
N0.HOG0003470	GO593_12645	IX87_00260					
N0.HOG0003470	GO593_11580	IX87_00260					
N0.HOG0003471	GO593_11600	IX87_08455					
N0.HOG0003471	GO593_11600	IX87_06105					
N0.HOG0003472	GO593_11605	IX87_06100					
N0.HOG0003472	GO593_11605	IX87_08450					
N0.HOG0003473	GO593_11635	IX87_05030					
N0.HOG0003473	GO593_11635	IX87_08420					
N0.HOG0003474	GO593_11655						
N0.HOG0003475	GO593_11800						
N0.HOG0003475	GO593_11680						
N0.HOG0003476	GO593_11700	IX87_01425					
N0.HOG0003477	GO593_12055						
N0.HOG0003478	GO593_12085	IX87_18550					
N0.HOG0003479	GO593_12105						
N0.HOG0003480	GO593_12130						
N0.HOG0003481	GO593_12135						
N0.HOG0003482	GO593_12230	IX87_19730					
N0.HOG0003483	GO593_12260						
N0.HOG0003484	GO593_12355						
N0.HOG0003485	GO593_12360						
N0.HOG0003486	GO593_12420						
N0.HOG0003487	GO593_12605	IX87_05120					
N0.HOG0003488	GO593_12670						
N0.HOG0003489	GO593_12740						
N0.HOG0003490	GO593_12745						
N0.HOG0003491	GO593_12750						
N0.HOG0003492	GO593_12765						
N0.HOG0003493	GO593_12770						
N0.HOG0003494	GO593_12775						
N0.HOG0003495	GO593_12855						
N0.HOG0003496	GO593_12875	IX87_01115					
N0.HOG0003497	GO593_12890	IX87_04770					
N0.HOG0003498	GO593_13210						
N0.HOG0003499	GO593_13245	IX87_04395					
N0.HOG0003500	GO593_13280						
N0.HOG0003501	GO593_13330	IX87_10620					
N0.HOG0003502	GO593_13395	IX87_04990					
N0.HOG0003502	GO593_13395	IX87_00145					
N0.HOG0003503	GO593_13685	IX87_04205					
N0.HOG0003504	GO593_13700						
N0.HOG0003505	GO593_16910	IX87_07290					
N0.HOG0003505	GO593_13765	IX87_07290					
N0.HOG0003506	GO593_13775						
N0.HOG0003506	GO593_19000						
N0.HOG0003507	GO593_14175	IX87_04225					
N0.HOG0003508	GO593_14180						
N0.HOG0003509	GO593_14185						
N0.HOG0003510	GO593_14210	IX87_03675					
N0.HOG0003511	GO593_14220	IX87_03665					
N0.HOG0003512	GO593_14225	IX87_03660					
N0.HOG0003513	GO593_14230	IX87_03655					
N0.HOG0003514	GO593_14235	IX87_03650					
N0.HOG0003515	GO593_14250	IX87_03635					
N0.HOG0003516	GO593_14265	IX87_03620					
N0.HOG0003517	GO593_14375	IX87_03495					
N0.HOG0003518	GO593_14405	IX87_03465					
N0.HOG0003519	GO593_14410	IX87_03460					
N0.HOG0003520	GO593_14415	IX87_03455					
N0.HOG0003521	GO593_14500						
N0.HOG0003522	GO593_14710	IX87_03135					
N0.HOG0003523	GO593_15585						
N0.HOG0003524	GO593_16280	IX87_19575					
N0.HOG0003525	GO593_16285	IX87_19580					
N0.HOG0003526	GO593_16290	IX87_19585					
N0.HOG0003527	GO593_16400	IX87_19705					
N0.HOG0003528	GO593_16415						
N0.HOG0003529	GO593_16445	IX87_19770					
N0.HOG0003530	GO593_16450	IX87_19775					
N0.HOG0003531	GO593_16455	IX87_19780					
N0.HOG0003532	GO593_16465	IX87_19790					
N0.HOG0003533	GO593_16470	IX87_19805					
N0.HOG0003534	GO593_16480	IX87_19815					
N0.HOG0003535	GO593_16630	IX87_20295					
N0.HOG0003536	GO593_16660						
N0.HOG0003537	GO593_16685						
N0.HOG0003538	GO593_16690						
N0.HOG0003539	GO593_16695						
N0.HOG0003540	GO593_16755	IX87_20360					
N0.HOG0003541	GO593_16760	IX87_20365					
N0.HOG0003542	GO593_16845						
N0.HOG0003543	GO593_16850						
N0.HOG0003544	GO593_16855						
N0.HOG0003545	GO593_16860						
N0.HOG0003546	GO593_16865						
N0.HOG0003547	GO593_16870						
N0.HOG0003548	GO593_16875						
N0.HOG0003549	GO593_16880						
N0.HOG0003550	GO593_16885						
N0.HOG0003551	GO593_16890						
N0.HOG0003552	GO593_16920						
N0.HOG0003553	GO593_16935						
N0.HOG0003554	GO593_16955						
N0.HOG0003555	GO593_16965						
N0.HOG0003556	GO593_16970						
N0.HOG0003557	GO593_17175						
N0.HOG0003558	GO593_17580	IX87_21230					
N0.HOG0003559	GO593_18205						
N0.HOG0003560	GO593_18210						
N0.HOG0003561	GO593_18215						
N0.HOG0003562	GO593_18760				GO593_18760	GO593_18760	""
N0.HOG0003563	GO593_18780						
N0.HOG0003564	GO593_18805						
N0.HOG0003565	GO593_18880						
N0.HOG0003566	GO593_18935						
N0.HOG0003567	GO593_18980						
N0.HOG0003568	GO593_19025	IX87_13205					
N0.HOG0004109	GO593_00425						
N0.HOG0004110	GO593_00610						
N0.HOG0004110	GO593_11720						
N0.HOG0004111	GO593_00635						
N0.HOG0004112	GO593_00670						
N0.HOG0004113	GO593_00705						
N0.HOG0004114	GO593_00750						
N0.HOG0004115	GO593_00770						
N0.HOG0004116	GO593_01225						
N0.HOG0004117	GO593_01415						
N0.HOG0004118	GO593_01420						
N0.HOG0004119	GO593_01690						
N0.HOG0004120	GO593_01715						
N0.HOG0004121	GO593_02520						
N0.HOG0004122	GO593_02720						
N0.HOG0004123	GO593_02970						
N0.HOG0004124	GO593_03445						
N0.HOG0004125	GO593_03485	IX87_11360					
N0.HOG0004126	GO593_04405						
N0.HOG0004127	GO593_04945						
N0.HOG0004128	GO593_05080						
N0.HOG0004129	GO593_05085						
N0.HOG0004130	GO593_13590						
N0.HOG0004130	GO593_05225						
N0.HOG0004131	GO593_13585						
N0.HOG0004131	GO593_05230						
N0.HOG0004132	GO593_05235						
N0.HOG0004132	GO593_13580						
N0.HOG0004133	GO593_13575						
N0.HOG0004133	GO593_05240						
N0.HOG0004134	GO593_13570						
N0.HOG0004134	GO593_05245						
N0.HOG0004135	GO593_13565						
N0.HOG0004135	GO593_05250						
N0.HOG0004136	GO593_13560						
N0.HOG0004136	GO593_05255						
N0.HOG0004137	GO593_06000						
N0.HOG0004138	GO593_06550						
N0.HOG0004139	GO593_06585						
N0.HOG0004140	GO593_06590						
N0.HOG0004141	GO593_06595						
N0.HOG0004142	GO593_06600						
N0.HOG0004143	GO593_06605						
N0.HOG0004144	GO593_06610						
N0.HOG0004145	GO593_06615						
N0.HOG0004146	GO593_06620						
N0.HOG0004147	GO593_06625						
N0.HOG0004148	GO593_06630						
N0.HOG0004149	GO593_06635						
N0.HOG0004150	GO593_06660						
N0.HOG0004151	GO593_06670						
N0.HOG0004152	GO593_06875						
N0.HOG0004153	GO593_06880						
N0.HOG0004154	GO593_06885						
N0.HOG0004155	GO593_06895						
N0.HOG0004156	GO593_06985						
N0.HOG0004157	GO593_07020						
N0.HOG0004158	GO593_08565	IX87_16625					
N0.HOG0004159	GO593_08570	IX87_16630					
N0.HOG0004160	GO593_08855						
N0.HOG0004161	GO593_09230						
N0.HOG0004162	GO593_09425						
N0.HOG0004163	GO593_09455						
N0.HOG0004164	GO593_09860						
N0.HOG0004164	GO593_09865						
N0.HOG0004165	GO593_09880						
N0.HOG0004166	GO593_09885						
N0.HOG0004167	GO593_10755						
N0.HOG0004168	GO593_10765						
N0.HOG0004169	GO593_10770						
N0.HOG0004170	GO593_10780						
N0.HOG0004171	GO593_10785						
N0.HOG0004172	GO593_10790						
N0.HOG0004173	GO593_10795						
N0.HOG0004174	GO593_10835						
N0.HOG0004175	GO593_10840						
N0.HOG0004176	GO593_10855						
N0.HOG0004177	GO593_10865	IX87_01055					
N0.HOG0004178	GO593_10885						
N0.HOG0004178	GO593_10895						
N0.HOG0004179	GO593_10900						
N0.HOG0004179	GO593_10890						
N0.HOG0004180	GO593_11305						
N0.HOG0004181	GO593_11550						
N0.HOG0004181	GO593_12610						
N0.HOG0004182	GO593_11590	IX87_00250					
N0.HOG0004183	GO593_11595	IX87_00245					
N0.HOG0004184	GO593_11620	IX87_00215					
N0.HOG0004185	GO593_11670						
N0.HOG0004186	GO593_11695						
N0.HOG0004187	GO593_11715						
N0.HOG0004188	GO593_11750						
N0.HOG0004189	GO593_11825						
N0.HOG0004190	GO593_12090						
N0.HOG0004191	GO593_12140						
N0.HOG0004191	GO593_13325						
N0.HOG0004192	GO593_12145						
N0.HOG0004192	GO593_12240						
N0.HOG0004193	GO593_12155						
N0.HOG0004194	GO593_12275						
N0.HOG0004195	GO593_12280						
N0.HOG0004196	GO593_12285						
N0.HOG0004197	GO593_12290						
N0.HOG0004198	GO593_12650	IX87_00255					
N0.HOG0004199	GO593_12665						
N0.HOG0004200	GO593_12675						
N0.HOG0004201	GO593_12705						
N0.HOG0004202	GO593_12755						
N0.HOG0004203	GO593_12760						
N0.HOG0004204	GO593_12780						
N0.HOG0004205	GO593_12785						
N0.HOG0004206	GO593_12790						
N0.HOG0004207	GO593_12795						
N0.HOG0004208	GO593_12800						
N0.HOG0004209	GO593_12805						
N0.HOG0004210	GO593_12810						
N0.HOG0004211	GO593_12815						
N0.HOG0004212	GO593_12820						
N0.HOG0004213	GO593_12825						
N0.HOG0004214	GO593_12830						
N0.HOG0004215	GO593_12835						
N0.HOG0004216	GO593_12850						
N0.HOG0004217	GO593_13000						
N0.HOG0004218	GO593_13260						
N0.HOG0004219	GO593_13360	IX87_01485					
N0.HOG0004220	GO593_13370	IX87_01470					
N0.HOG0004221	GO593_13500						
N0.HOG0004222	GO593_13715						
N0.HOG0004223	GO593_13770						
N0.HOG0004223	GO593_16905						
N0.HOG0004224	GO593_14195						
N0.HOG0004225	GO593_14245						
N0.HOG0004226	GO593_14355						
N0.HOG0004227	GO593_14590						
N0.HOG0004228	GO593_14620						
N0.HOG0004229	GO593_15635						
N0.HOG0004230	GO593_16300						
N0.HOG0004231	GO593_16515						
N0.HOG0004232	GO593_16520						
N0.HOG0004233	GO593_16575						
N0.HOG0004234	GO593_16585						
N0.HOG0004235	GO593_16595						
N0.HOG0004236	GO593_16600						
N0.HOG0004237	GO593_16680						
N0.HOG0004238	GO593_16780	IX87_20385					
N0.HOG0004239	GO593_16895						
N0.HOG0004239	GO593_16900						
N0.HOG0004240	GO593_17755						
N0.HOG0004241	GO593_18765						
N0.HOG0004242	GO593_18770				GO593_18770	GO593_18770	""
N0.HOG0004243	GO593_18800						
N0.HOG0004244	GO593_18830						
N0.HOG0004245	GO593_18870						
N0.HOG0004246	GO593_18875						
N0.HOG0004247	GO593_18990						
